,id,data_pas,ndvi,nbrl,dif_ndvi,dif_dnbrl,medianb4,medianb5,medianb6,medianb7,auditoria,mirbi,ndwi,data,log_bai,log_area,log_focos,log_adjac,KNN_1,KNN_3,KNN,RF_1,RF_3,RF,NN_1,NN_3,NN,ST_1,ST_3,ST
1521,37526450,2017/10/10 00:00:00.000,0.335522770882,0.279691129923,0.275371193886,0.362940251827,0.17821255326299998,0.356005907059,0.31809091568000003,0.201676368713,3,0.89947271347,-0.273068443519,2017-10-10,-2.713366697134951,-0.3255950959020933,0.0,0.0,0.0,1.0,3,0.0,1.0,3,2.428944867949312e-05,0.9999757105513205,3,0.006932370269290944,0.9930676297307091,3
1522,37526732,2017/10/10 00:00:00.000,0.297164469957,0.241721853614,0.427907198668,0.48444968462,0.170347139239,0.328405290842,0.295575797558,0.191990792751,3,1.02326511145,-0.246870512011,2017-10-10,-2.562302601159845,-0.45887718528204086,0.0,0.0,0.0,1.0,3,0.0,1.0,3,4.8299557910191915e-05,0.9999517004420898,3,0.0069322557896187575,0.9930677442103812,3
1523,37526789,2017/10/10 00:00:00.000,0.31097817421,0.278022229671,0.371371924877,0.40222877264,0.18042986095,0.33645823597900004,0.301356256008,0.190071314573,3,0.947421836853,-0.247625138902,2017-10-10,-2.6264711928047806,-0.4588869164361891,0.0,0.0,0.0,1.0,3,0.0,1.0,3,2.7603372192430697e-05,0.9999723966278076,3,0.00693148140513089,0.9930685185948691,3
1524,37523114,2017/10/10 00:00:00.000,0.196896955371,0.0158354490995,0.0805320590734,0.149072051048,0.161135911942,0.239503085613,0.338686585426,0.254329323769,3,1.22416470051,-0.3975147229,2017-10-10,-2.0459591461459263,-0.3255518542421797,0.0,0.0,0.0,1.0,3,0.03472222222222222,0.9652777777777778,3,0.011662179180657928,0.9883378208193421,3,0.009200185791982451,0.9907998142080175,3
1525,37524477,2017/10/10 00:00:00.000,0.223152130842,0.0983125567436,0.205050170422,0.158320307732,0.22284565866,0.34954148531,0.361753284931,0.274991154671,3,1.20472935438,-0.238453140814,2017-10-10,-2.7931510274481157,-0.3258696256756987,0.6931471805599453,0.6931471805599453,0.0,1.0,3,0.0,1.0,3,0.0030061536016171564,0.9969938463983828,3,0.0071971947484621435,0.9928028052515379,3
1526,37527067,2017/10/10 00:00:00.000,0.290774583817,0.188428997993,0.377550244331,0.490334570408,0.17979003489,0.343959599733,0.317131191492,0.223871588707,3,1.13083021045,-0.222330877996,2017-10-10,-2.660576598882088,-0.45857087189226997,0.0,0.0,0.0,1.0,3,0.0,1.0,3,4.539522777535776e-05,0.9999546047722246,3,0.006932634026377227,0.9930673659736228,3
1527,37527077,2017/10/10 00:00:00.000,0.260104089975,-0.00114196306095,0.0929859280586,0.184365436435,0.0926639065146,0.156315177679,0.208537906408,0.153888270259,1,1.49521121979,-0.371544647701,2017-10-10,-1.0793606283131767,-0.008289291544093988,0.0,0.0,0.6666666666666666,0.3333333333333333,1,0.6291666666666667,0.37083333333333335,1,0.7828301644205352,0.21716983557946481,1,0.778651888654601,0.22134811134539906,1
1528,37527030,2017/10/10 00:00:00.000,0.31234228611,-0.00657755695283,0.170687764883,0.324697136879,0.0828680098057,0.154947280884,0.190269887447,0.152763068676,1,1.6629857897799998,-0.353527421532,2017-10-10,-1.0114205076168559,-0.008185237975825549,0.0,0.0,1.0,0.0,1,0.9791666666666666,0.020833333333333332,1,0.8790524282171608,0.12094757178283916,1,0.9797511320946067,0.020248867905393285,1
1529,37522467,2017/10/10 00:00:00.000,0.19399446249,-0.0262083932757,0.06902721524239999,0.101920157671,0.138664916158,0.200021654367,0.298774898052,0.214075684547,3,1.21276284456,-0.410184308414,2017-10-10,-1.690078527723761,-0.007472106979122759,0.0,0.0,0.0,1.0,3,0.09027777777777779,0.9097222222222223,3,0.07803394017774157,0.9219660598222584,3,0.015536923146793225,0.9844630768532068,3
1530,37525014,2017/10/10 00:00:00.000,0.300294309855,0.0263891313225,0.09773012995719997,0.119596280158,0.126750990748,0.238256543875,0.355167508125,0.2264970541,3,0.784328961372,-0.520328662986,2017-10-10,-1.9106366618304151,-0.4587717448124768,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.0009225944338253633,0.9990774055661746,3,0.006962872152229571,0.9930371278477704,3
1531,37522951,2017/10/10 00:00:00.000,0.343884050846,0.324684709311,0.35892742872199995,0.386762797832,0.161058694124,0.326408624649,0.26730227470400003,0.167059779167,3,1.05103549957,-0.229500707285,2017-10-10,-2.5295646041571134,-0.3257178309780877,0.0,0.0,0.0,1.0,3,0.0,1.0,3,4.016358402392228e-05,0.9999598364159761,3,0.006931007056023342,0.9930689929439767,3
1532,37523643,2017/10/10 00:00:00.000,0.325422972441,0.249248966575,0.283251613379,0.300016224384,0.135465800762,0.26616603136100003,0.259260356426,0.162625148892,3,1.08549999595,-0.298668277935,2017-10-10,-2.1213992634374774,-0.45890594537345186,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.0009038938677418118,0.9990961061322582,3,0.0069580392451754625,0.9930419607548245,3
1533,37522496,2017/10/10 00:00:00.000,0.357430577278,0.30648836493500003,0.302361667156,0.334529399872,0.140805006027,0.298499107361,0.253799796104,0.158720031381,3,1.09996231198,-0.273567637795,2017-10-10,-2.328892765635502,-0.3259053234953547,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.00023814166551727745,0.9997618583344827,3,0.006937869741960645,0.9930621302580394,3
1534,37522818,2017/10/10 00:00:00.000,0.216470912099,0.0160520076752,0.0893832445145,0.13757118582699998,0.145394086838,0.228824689984,0.320330291986,0.225382894278,3,1.11459208131,-0.4312894410600001,2017-10-10,-1.916663773056128,-0.10259223745144266,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.013468882611113453,0.9865311173888865,3,0.007185443484021947,0.992814556515978,3
1535,37525786,2017/10/10 00:00:00.000,0.337871909142,0.2231785357,0.255673527718,0.353610426188,0.14900135994000002,0.303264677525,0.270611703396,0.192156255245,3,1.26956785917,-0.256035462492,2017-10-10,-2.3766499680760678,-0.3253212243909427,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.00038794049988721824,0.9996120595001128,3,0.00694319205496452,0.9930568079450355,3
1536,37524071,2017/10/10 00:00:00.000,0.31099075079,0.223118707538,0.310813546181,0.375158965588,0.140385821462,0.283352971077,0.284919440746,0.193777874112,3,1.14556822181,-0.287152403967,2017-10-10,-2.239912914526307,-0.20807370389228425,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.00046177372171751774,0.9995382262782825,3,0.006941468340012746,0.9930585316599873,3
1537,37523913,2017/10/10 00:00:00.000,0.209123402834,0.0864765420556,0.155805528164,0.195466041565,0.19049051404,0.291427969933,0.34279024601,0.25400942564,3,1.1807498455,-0.267188616718,2017-10-10,-2.434016359082652,-0.0077516310484399735,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.0002889935211898287,0.9997110064788102,3,0.006946818552051592,0.9930531814479484,3
1538,37522848,2017/10/10 00:00:00.000,0.12648406624800002,0.0984143912792,0.222762703896,0.121191456914,0.0823715925217,0.105989858508,0.114362701774,0.0862436145544,1,1.7416816681599998,-0.09327708222439997,2017-10-10,-0.42105096243632006,-0.6121507424276155,0.0,0.0,1.0,0.0,1,0.69375,0.30624999999999997,1,0.8645224327792287,0.1354775672207713,1,0.854001041718438,0.1459989582815619,1
1539,37522417,2017/10/10 00:00:00.000,0.25287309289,0.15385140478599998,0.35501620173500004,0.410176634789,0.218002870679,0.363860279322,0.357660621405,0.264754027128,3,1.14246618152,-0.25220148163600004,2017-10-10,-2.8410016056410483,-0.2083897842281949,0.0,0.0,0.0,1.0,3,0.0,1.0,3,1.8402906639125582e-05,0.9999815970933609,3,0.006931313663313454,0.9930686863366865,3
1540,37523772,2017/10/10 00:00:00.000,0.288258314133,0.147790417075,0.217917218804,0.232103854418,0.093458160758,0.164158523083,0.176050394773,0.128350540996,1,1.55821154118,-0.292122135047,2017-10-10,-1.162506321570998,-0.6123652163638584,1.3862943611198906,0.0,0.6666666666666666,0.3333333333333333,1,0.9791666666666666,0.020833333333333332,1,0.9192841660156023,0.08071583398439779,1,0.9782891715132784,0.02171082848672156,1
1541,37525234,2017/10/10 00:00:00.000,0.280381053686,0.191793367267,0.407185912132,0.4954621195790001,0.16948670148800002,0.29981186986,0.276513516903,0.210413247347,3,1.39430000782,-0.224463902597,2017-10-10,-2.413781352923657,-0.20840472871820862,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.00014193496260506144,0.9998580650373949,3,0.006935025175143994,0.993064974824856,3
1542,37526216,2017/10/10 00:00:00.000,0.33163267374,0.125621169806,0.176769435406,0.233085826039,0.100827150047,0.199602469802,0.240462839603,0.158587649465,3,1.22934066653,-0.412977261725,2017-10-10,-1.52020197200814,0.42760339551429355,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.2922619047619048,0.7077380952380953,3,0.11403999234313944,0.8859600076568606,3,0.06958448922535088,0.9304155107746491,3
1543,37523433,2017/10/10 00:00:00.000,0.364777833223,0.230170920491,0.213606089354,0.274248600006,0.113976605237,0.241654232144,0.233667477965,0.15448397398,3,1.25489845574,-0.286017853004,2017-10-10,-1.8922690113761451,-0.007572124041465047,0.6931471805599453,0.0,0.0,1.0,3,0.1673611111111111,0.8326388888888889,3,0.19400205469401355,0.8059979453059865,3,0.03422669965569203,0.965773300344308,3
